,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
7773,11.555555555555554,11.555555555555554,0.87,0.0,0.0,9.8049,1023.84
67695,13.95,13.95,0.89,12.3326,230.0,7.2772,1010.67
53137,5.0,1.8444444444444448,0.41,14.49,150.0,16.1,1011.3
50055,27.266666666666666,27.73333333333333,0.51,12.1877,253.0,11.27,1019.71
35155,10.883333333333336,10.883333333333336,0.58,9.0804,51.0,11.27,1014.92
95868,27.15,27.38333333333334,0.47,4.83,160.0,9.982,1014.52
58251,3.333333333333333,1.4611111111111126,0.86,7.084000000000001,331.0,13.8299,1022.68
95136,8.299999999999999,6.105555555555557,0.8,13.0571,109.0,12.2199,1018.71
22725,8.355555555555554,6.561111111111113,0.89,10.6743,235.0,11.9784,1004.54
54350,4.816666666666667,1.9277777777777767,1.0,12.654600000000002,39.0,4.025,1009.26
92244,27.33333333333333,27.54444444444444,0.47,24.9872,141.0,16.1,1009.26
6708,12.744444444444444,12.744444444444444,0.64,16.9694,249.0,10.3523,1016.13
85533,15.52777777777778,15.52777777777778,0.69,18.6921,298.0,15.1823,1020.2
67730,14.238888888888887,14.238888888888887,0.81,10.8997,100.0,15.826300000000002,1005.91
19244,7.666666666666665,7.666666666666665,0.96,4.2343,207.0,5.8443000000000005,1012.17
8052,28.81666666666667,29.33888888888889,0.49,1.61,20.0,9.982,1016.55
1373,12.422222222222222,12.422222222222222,0.96,5.9731000000000005,208.0,13.7333,1011.4
21091,-2.816666666666667,-9.67777777777778,0.8,26.3074,150.0,10.5938,1027.95
59242,6.016666666666666,3.3722222222222222,1.0,12.783400000000002,121.0,0.6440000000000001,1023.55
15468,5.088888888888887,0.7388888888888879,0.66,24.1339,269.0,11.4471,1014.43
1661,-2.2000000000000006,-2.2000000000000006,1.0,3.1717,158.0,0.0,1028.01
90953,-3.75,-7.566666666666667,0.9,9.3058,133.0,4.1216,1034.97
81235,-0.1611111111111106,-0.1611111111111106,0.9,3.4454,128.0,7.760200000000001,1024.45
30091,30.0,30.050000000000004,0.43,11.27,170.0,9.982,1015.9
36346,28.81666666666667,30.58888888888889,0.59,4.8139,131.0,9.982,1009.87
91793,26.32222222222222,26.32222222222222,0.69,0.5796,146.0,15.552600000000002,1013.45
12024,4.400000000000001,1.7333333333333318,0.82,11.0446,21.0,15.8746,1016.34
53720,25.827777777777776,25.827777777777776,0.57,7.148400000000001,180.0,9.982,1012.42
56703,24.87777777777778,24.87777777777778,0.74,7.567000000000001,12.0,11.27,1014.2
32529,22.22222222222222,22.22222222222222,0.46,17.71,330.0,9.982,1019.4
54124,-9.744444444444444,-9.744444444444444,0.92,3.1717,25.0,8.8228,1012.5
55792,7.288888888888888,5.022222222222222,0.72,12.1555,169.0,9.982,1018.67
13180,15.533333333333337,15.533333333333337,0.87,10.9319,140.0,15.7297,1015.39
27758,27.71111111111111,27.05,0.33,15.0535,34.0,10.3684,1016.26
14541,8.18888888888889,5.888888888888889,0.7,13.6045,140.0,14.9569,1021.29
37767,6.3611111111111125,1.6388888888888904,0.84,32.5703,321.0,8.1949,1008.83
68013,9.122222222222224,8.505555555555556,0.94,5.892600000000001,24.0,5.7799000000000005,1007.24
2483,-2.894444444444445,-4.766666666666666,0.92,4.8461,288.0,1.2880000000000005,1020.54
36464,23.522222222222226,23.522222222222226,0.81,13.3147,132.0,9.016,1006.52
60025,10.116666666666667,10.116666666666667,0.93,3.2039,7.0,7.9373,1014.54
9326,16.355555555555554,16.355555555555554,0.3,7.502600000000001,226.0,10.3523,1011.62
63940,-0.5888888888888881,-4.938888888888889,0.99,14.0553,32.0,3.4776,1009.8
3544,2.305555555555555,0.0111111111111128,0.93,7.921200000000001,333.0,6.0858,1024.36
83871,27.266666666666666,28.39444444444445,0.6,14.007,320.0,9.982,1019.08
8501,12.716666666666669,12.716666666666669,0.84,7.2611,60.0,14.876400000000002,1012.58
62599,17.15,17.15,0.99,7.969500000000001,40.0,4.9910000000000005,1010.9
71544,18.81666666666667,18.81666666666667,0.91,10.577700000000002,1.0,15.649200000000002,1011.78
20540,2.666666666666665,-1.188888888888889,0.83,15.4882,140.0,9.982,1018.83
29732,2.7777777777777777,-1.1555555555555546,0.96,16.1,50.0,11.27,1015.5
81328,-0.0722222222222216,-2.361111111111111,0.69,6.6976,33.0,12.5419,1038.35
73927,25.95555555555556,25.95555555555556,0.58,9.3058,21.0,15.826300000000002,1015.26
6129,17.68888888888889,17.68888888888889,0.74,0.7567,293.0,11.2056,1011.98
74972,13.094444444444443,13.094444444444443,0.82,5.474,222.0,15.1823,1014.94
28802,2.2222222222222223,-1.5666666666666669,0.82,14.49,120.0,15.134000000000002,1018.9
16673,10.0,9.65,0.93,5.4096,11.0,1.9803,0.0
67499,28.67777777777778,28.14444444444444,0.38,21.413000000000004,138.0,9.982,1014.97
41300,16.177777777777777,16.177777777777777,0.86,9.2253,222.0,11.27,1014.89
53849,28.93333333333333,27.61666666666666,0.26,3.5903,212.0,10.3523,1018.48
44100,17.89444444444444,17.89444444444444,0.35,16.888900000000003,29.0,9.982,1017.15
82598,27.3,26.744444444444444,0.33,13.3952,272.0,15.552600000000002,1016.11
95554,11.83888888888889,11.83888888888889,0.55,18.9175,318.0,0.0,1025.26
40825,-3.355555555555555,-9.522222222222222,0.66,20.4148,300.0,15.826300000000002,1016.92
60007,8.572222222222223,8.572222222222223,0.94,3.3971,97.0,5.184200000000001,1014.86
84480,8.266666666666667,4.033333333333332,0.86,34.132,340.0,6.295100000000001,1009.56
95324,9.288888888888888,8.244444444444447,0.95,7.728,314.0,4.4919,1014.09
13279,19.98333333333333,19.98333333333333,0.79,9.4668,150.0,7.8729,1010.87
86322,10.511111111111113,10.511111111111113,0.86,6.7620000000000005,82.0,8.1305,1019.58
18350,32.36666666666667,30.683333333333337,0.25,16.0195,217.0,10.3523,1009.1
51983,16.461111111111112,16.461111111111112,0.73,4.008900000000001,309.0,14.9569,1014.92
42137,-0.0944444444444453,-3.1722222222222225,0.92,9.1287,171.0,9.982,1012.32
77020,7.15,4.322222222222223,0.93,15.697500000000002,300.0,9.7566,1021.38
92978,1.9833333333333332,-0.7555555555555552,0.81,9.3219,39.0,14.812,1030.14
37247,8.88888888888889,6.716666666666669,0.93,13.8138,140.0,6.118,1009.38
84599,-1.5888888888888886,-4.033333333333335,0.87,6.4722,171.0,15.1823,1026.15
19347,-1.5499999999999996,-4.055555555555555,0.88,6.6493,301.0,15.826300000000002,1029.15
72165,6.016666666666666,6.016666666666666,0.83,2.8175000000000003,159.0,9.982,1021.82
76299,17.0,17.0,0.76,7.776300000000001,139.0,16.1,1020.0
32158,5.0,0.9722222222222222,0.73,20.93,300.0,16.1,1008.0
31214,26.094444444444445,26.094444444444445,0.5,3.5420000000000007,67.0,11.4471,1013.68
5878,11.75,11.75,0.77,12.4936,317.0,15.3111,1011.26
15492,7.061111111111112,4.249999999999999,0.53,15.423800000000002,158.0,9.982,1004.67
24750,13.583333333333336,13.583333333333336,0.79,15.117900000000002,134.0,9.4829,1021.74
13524,25.97222222222222,25.97222222222222,0.44,14.5222,272.0,10.0464,1012.48
23703,23.605555555555554,23.605555555555554,0.56,22.9747,222.0,10.835300000000002,1004.93
25413,17.11111111111111,17.11111111111111,0.76,25.4702,260.0,5.2808,1006.84
83741,20.75,20.75,0.6,7.2772,1.0,15.552600000000002,1016.36
65995,32.71111111111111,36.55,0.53,1.7388,183.0,9.982,1014.82
52623,10.0,6.894444444444442,0.25,25.76,320.0,9.982,1012.4
79912,26.03333333333333,26.03333333333333,0.59,20.769,312.0,9.982,1015.64
62288,18.466666666666665,18.466666666666665,0.57,10.6743,23.0,15.552600000000002,1021.96
69237,4.727777777777777,2.155555555555557,0.61,10.8997,40.0,16.1,1032.43
14555,16.133333333333333,16.133333333333333,0.52,24.633000000000003,160.0,9.982,1014.81
45255,32.2,33.47222222222222,0.45,20.2055,192.0,9.982,1008.94
80016,12.77777777777778,12.77777777777778,0.96,0.0,0.0,4.0733,1016.2
11554,4.633333333333336,1.8277777777777773,0.77,11.9945,249.0,9.982,1020.57
83307,17.711111111111112,17.711111111111112,0.84,11.27,330.0,10.2557,1017.3
2652,2.1499999999999986,-0.5444444444444447,0.92,9.2575,262.0,5.9087000000000005,1009.25
95845,21.333333333333336,21.333333333333336,0.8,16.4703,238.0,8.1305,1016.12
89540,-0.3277777777777777,-3.522222222222222,0.93,9.4024,187.0,8.855,1020.51
4446,12.188888888888888,12.188888888888888,0.93,1.8515,324.0,9.8049,1026.85
14029,14.038888888888891,14.038888888888891,0.34,16.4703,15.0,9.982,1027.01
13882,12.43888888888889,12.43888888888889,0.74,17.3075,213.0,10.3523,1009.05
53313,2.7777777777777777,-1.838888888888888,0.67,20.93,340.0,11.27,1012.3
27283,30.0,29.36111111111111,0.37,14.49,320.0,9.982,1016.5
51318,1.0388888888888874,-4.061111111111111,0.76,21.1071,29.0,9.982,1032.26
74238,22.76666666666667,22.76666666666667,0.71,4.7334000000000005,174.0,9.982,1012.62
34104,7.222222222222222,6.161111111111113,0.89,6.44,290.0,12.075,1021.2
58018,12.711111111111112,12.711111111111112,0.36,5.0071,29.0,10.3684,1034.97
83923,20.416666666666668,20.416666666666668,0.74,3.22,40.0,16.1,1022.61
32152,8.88888888888889,5.599999999999999,0.66,24.15,320.0,11.27,1005.0
26689,11.11111111111111,11.11111111111111,0.69,11.27,240.0,16.1,1017.4
5930,9.844444444444443,9.294444444444444,0.93,6.021400000000001,158.0,14.9086,1021.69
43521,17.127777777777776,17.127777777777776,0.67,14.023100000000005,149.0,9.982,1015.32
79686,27.05555555555556,27.027777777777786,0.42,0.3703,40.0,16.1,1012.95
64791,4.972222222222224,1.4000000000000017,0.85,17.3075,210.0,7.1323,1020.83
87395,17.33888888888889,17.33888888888889,0.81,4.2343,49.0,10.3523,1015.69
77098,7.799999999999999,5.894444444444444,0.59,10.6582,41.0,9.9015,1030.33
38099,1.094444444444444,-1.3555555555555563,0.79,7.744099999999999,40.0,7.969500000000001,1017.08
41844,18.944444444444443,18.944444444444443,0.59,9.0965,124.0,9.8049,1012.37
34294,16.11111111111111,16.11111111111111,0.78,6.44,170.0,15.134000000000002,1020.1
67010,-1.288888888888889,-1.288888888888889,0.88,3.2361,214.0,9.982,1021.81
17806,14.394444444444442,14.394444444444442,0.68,9.032100000000002,263.0,10.3362,1005.64
65597,15.983333333333336,15.983333333333336,0.95,11.0124,309.0,14.9569,1017.14
88247,10.36111111111111,10.36111111111111,0.67,9.6439,158.0,15.1823,1015.63
43092,12.1,12.1,0.67,3.0912,133.0,11.125100000000002,1029.68
12520,27.22222222222222,26.422222222222224,0.26,14.2163,279.0,9.982,1018.71
81089,3.866666666666667,3.866666666666667,0.92,3.22,144.0,8.0017,1036.82
15357,10.694444444444445,10.694444444444445,0.86,10.835300000000002,271.0,15.826300000000002,1016.83
53073,17.77777777777778,17.77777777777778,0.65,4.83,160.0,9.982,1019.1
25033,16.094444444444445,16.094444444444445,0.77,10.1913,213.0,8.05,1012.17
2297,1.0611111111111091,-3.95,0.7,20.4792,299.0,9.9015,1022.17
59911,6.022222222222224,6.022222222222224,0.93,4.652900000000001,208.0,8.1305,1018.44
18009,13.68888888888889,13.68888888888889,0.64,11.2217,40.0,9.982,1023.72
55317,-1.1111111111111112,-5.666666666666667,0.96,14.49,190.0,0.966,1015.8
48555,15.633333333333333,15.633333333333333,0.84,11.237800000000002,201.0,15.826300000000002,1019.37
6306,20.11111111111111,20.11111111111111,0.57,17.3075,309.0,11.2056,1019.68
2808,-11.083333333333334,-14.755555555555553,0.8,6.021400000000001,331.0,15.7297,1028.77
13613,13.788888888888888,13.788888888888888,0.83,3.2361,181.0,14.5222,1007.22
60169,9.694444444444446,7.733333333333334,0.84,13.5884,139.0,14.9569,1022.45
60969,11.08888888888889,11.08888888888889,1.0,20.0767,320.0,7.084000000000001,1015.63
31485,5.372222222222224,3.572222222222222,0.87,8.05,285.0,9.5312,1016.2
83185,16.67777777777778,16.67777777777778,0.87,3.4132,302.0,16.1,1016.92
68210,4.283333333333334,1.633333333333332,0.86,10.851400000000002,118.0,6.810300000000001,1017.67
69961,12.416666666666666,12.416666666666666,0.76,6.9552000000000005,250.0,16.1,1021.78
75771,4.949999999999998,4.949999999999998,0.93,3.22,150.0,1.3202,1001.6
46495,-3.922222222222222,-7.622222222222222,0.86,8.855,10.0,6.6976,1028.36
32517,24.444444444444443,24.444444444444443,0.56,14.49,300.0,16.1,1012.9
4144,32.800000000000004,32.93333333333333,0.37,10.8997,178.0,9.982,1006.36
77086,4.977777777777778,4.977777777777778,0.83,0.0,0.0,11.7047,1029.62
61975,2.7111111111111126,-0.9611111111111114,0.96,14.441700000000004,262.0,10.948,1008.71
39978,27.2,27.88888888888889,0.54,16.7762,2.0,11.27,1013.12
88255,17.244444444444444,17.244444444444444,0.63,7.969500000000001,190.0,16.1,1013.86
51246,8.961111111111112,7.844444444444444,0.93,7.792400000000001,300.0,7.905100000000001,1019.39
43684,9.488888888888887,7.411111111111113,0.89,14.1519,280.0,15.826300000000002,1015.6
7272,6.605555555555556,3.75,0.83,14.9408,278.0,13.0893,1024.28
14916,22.22222222222222,22.22222222222222,0.6,7.679699999999999,171.0,11.27,1017.54
45930,8.916666666666664,6.749999999999999,0.89,13.8299,199.0,9.9015,1011.12
40105,16.394444444444442,16.394444444444442,0.91,3.1395,158.0,15.826300000000002,1015.17
15862,-4.005555555555556,-4.005555555555556,0.88,1.5295,110.0,9.8532,1027.16
85159,15.95,15.95,0.93,8.919400000000001,43.0,8.420300000000001,1008.96
73620,-3.838888888888889,-12.333333333333334,0.74,38.1892,140.0,10.2074,1026.03
7200,8.861111111111112,5.150000000000002,0.75,29.3503,286.0,14.9569,1021.46
76626,8.777777777777777,8.777777777777777,0.8,3.22,50.0,16.1,1019.59
1678,0.6777777777777771,-0.8611111111111115,0.99,5.119800000000001,17.0,2.8336,1027.0
5256,0.6055555555555574,0.6055555555555574,0.89,3.2522,278.0,6.9391,1021.72
73648,7.977777777777778,6.483333333333334,0.89,8.7262,136.0,6.810300000000001,1019.11
4591,22.62222222222222,22.62222222222222,0.79,0.1449,240.0,11.125100000000002,1018.08
70999,21.994444444444447,21.994444444444447,0.73,15.955100000000002,340.0,16.1,1009.93
1981,2.0944444444444463,-1.5888888888888886,0.93,13.7333,354.0,5.570600000000001,1030.33
74114,20.472222222222214,20.472222222222214,0.89,6.1341,115.0,10.2235,1008.14
75922,8.93888888888889,8.93888888888889,0.82,3.5259,46.0,9.982,1024.42
19831,-4.355555555555556,-4.355555555555556,0.82,1.0304,168.0,7.679699999999999,1039.57
45925,12.705555555555556,12.705555555555556,0.81,15.375500000000002,199.0,9.9015,1011.96
40732,7.349999999999998,6.094444444444444,0.73,7.2611,179.0,14.9569,1012.7
12283,2.9611111111111104,0.6166666666666664,0.88,8.5169,198.0,9.982,1019.66
31660,-2.394444444444444,-2.394444444444444,0.88,4.379200000000001,301.0,15.150100000000002,1020.2
56115,-0.5555555555555556,-4.283333333333334,0.96,11.27,180.0,0.161,1022.6
88499,22.338888888888885,22.338888888888885,0.44,2.7531000000000003,203.0,10.577700000000002,1025.18
52450,21.022222222222226,21.022222222222226,0.49,7.969500000000001,20.0,9.982,1026.84
50867,0.0722222222222236,-3.138888888888888,0.86,9.7244,261.0,3.4454,1032.64
58138,17.811111111111114,17.811111111111114,0.37,7.4704,327.0,9.982,1022.98
6153,18.911111111111115,18.911111111111115,0.72,10.8836,357.0,11.2056,1011.72
15502,3.2833333333333314,-0.0555555555555563,0.82,13.3147,107.0,9.982,1003.8
68540,-2.061111111111112,-2.061111111111112,0.92,0.0,0.0,4.2021,1024.24
9057,9.844444444444443,8.861111111111112,0.61,7.889000000000001,21.0,9.982,1029.76
54312,2.2666666666666657,0.5111111111111121,0.96,6.2468,302.0,11.8013,1015.66
62182,18.266666666666666,18.266666666666666,0.68,6.44,320.0,16.1,1015.53
83963,28.53333333333333,27.90555555555556,0.37,2.5760000000000005,170.0,15.3111,1018.05
87325,27.61666666666666,27.366666666666667,0.4,10.5616,202.0,15.1823,1007.65
8023,7.083333333333333,7.083333333333333,0.93,4.7012,9.0,7.905100000000001,1024.67
32258,12.22222222222222,12.22222222222222,0.72,11.27,10.0,16.1,1019.5
93333,8.722222222222223,7.044444444444444,0.89,10.4167,161.0,12.2521,1017.92
6469,20.27777777777778,20.27777777777778,0.3,6.021400000000001,44.0,10.3523,1023.64
34114,12.794444444444444,12.794444444444444,0.77,13.1698,310.0,11.0768,1021.02
25089,10.97222222222222,10.97222222222222,0.68,8.017800000000001,347.0,9.982,1026.46
87091,22.17222222222222,22.17222222222222,0.59,20.6241,140.0,0.0,0.0
32333,13.88888888888889,13.88888888888889,0.93,3.22,230.0,8.05,1012.3
80973,5.022222222222222,3.205555555555557,1.0,7.889000000000001,2.0,0.161,1033.92
784,25.0,25.0,0.42,20.0767,290.0,9.982,1007.71
21673,19.35,19.35,0.84,11.2217,0.0,15.826300000000002,1014.74
18633,25.86111111111111,25.86111111111111,0.55,17.4685,348.0,9.982,1010.18
16336,9.05,6.505555555555556,0.53,17.066,327.0,11.4471,1020.15
59894,12.8,12.8,0.68,15.4721,200.0,11.2056,1023.64
50245,26.916666666666668,26.84444444444444,0.41,7.711900000000001,282.0,10.3523,1020.31
53595,18.316666666666663,18.316666666666663,0.87,11.27,20.0,15.826300000000002,1015.11
22525,24.966666666666665,24.966666666666665,0.48,11.2217,100.0,10.0464,1010.56
81228,7.222222222222222,5.4,0.54,9.66,72.0,12.2521,1025.71
79846,19.95555555555556,19.95555555555556,0.94,5.796,141.0,9.6761,1007.6
10912,4.966666666666665,2.738888888888889,0.77,9.5312,241.0,9.3702,1021.69
50353,9.15,8.655555555555555,0.71,5.474,31.0,14.9569,1020.87
81727,-1.1111111111111112,-5.216666666666667,0.76,12.397,1.0,10.2235,1024.31
92513,23.25,23.25,0.77,14.6027,143.0,9.982,1014.05
64450,3.694444444444444,1.0111111111111113,0.93,10.4811,255.0,1.3041000000000005,1003.81
24875,19.88333333333334,19.88333333333334,0.46,20.4148,220.0,10.0464,1012.88
34924,15.0,15.0,0.64,17.71,300.0,16.1,1015.9
16357,24.02777777777778,24.02777777777778,0.34,14.1197,171.0,10.3523,1022.48
50089,15.2,15.2,0.66,14.731500000000002,20.0,14.9569,1021.45
74313,22.216666666666665,22.216666666666665,0.53,24.633000000000003,339.0,9.982,1023.13
80162,19.53888888888889,19.53888888888889,0.93,5.3774,27.0,15.150100000000002,1017.51
20899,2.144444444444444,-2.0722222222222224,0.8,16.9372,212.0,9.6278,1030.45
84785,17.266666666666666,17.266666666666666,0.44,15.955100000000002,330.0,16.1,1020.97
38586,-5.083333333333332,-10.755555555555556,0.85,15.439900000000002,129.0,8.05,1019.85
63233,4.005555555555556,4.005555555555556,0.92,0.1288,0.0,3.9284,1026.51
63045,1.0277777777777786,-0.994444444444444,0.92,6.44,210.0,4.008900000000001,1039.8
93748,11.855555555555558,11.855555555555558,0.73,10.3362,272.0,15.1823,1017.35
60256,19.92777777777778,19.92777777777778,0.48,8.2754,91.0,10.3523,1019.95
54610,2.1000000000000005,-2.883333333333334,0.8,22.395100000000003,310.0,10.948,1007.08
54274,2.6111111111111125,-0.2666666666666669,0.99,10.3684,119.0,9.7566,1014.27
83998,5.999999999999998,5.999999999999998,0.94,2.9785000000000004,273.0,6.1502,1019.54
56961,32.0,32.58888888888888,0.42,2.7853000000000003,308.0,9.982,1010.53
7689,20.077777777777776,20.077777777777776,0.63,17.6295,188.0,9.982,1009.98
84991,25.933333333333337,25.933333333333337,0.44,11.914,152.0,15.552600000000002,1009.64
50290,11.538888888888891,11.538888888888891,0.64,21.992600000000003,7.0,11.4471,1014.47
33978,17.22222222222222,17.22222222222222,0.67,24.15,150.0,9.982,1009.2
2089,5.66111111111111,2.994444444444445,0.96,12.4292,149.0,1.8998,1018.57
11561,4.183333333333334,1.1666666666666674,0.69,12.6224,198.0,9.982,1014.54
84177,12.894444444444446,12.894444444444446,0.63,21.9121,121.0,9.982,1033.57
50758,-1.6222222222222231,-1.6222222222222231,0.82,3.2361,176.0,6.0053,1027.18
78614,17.766666666666666,17.766666666666666,0.56,2.6726,132.0,10.3523,1015.83
10860,7.822222222222221,3.9833333333333343,0.58,27.048,301.0,11.2056,1009.18
25128,14.494444444444447,14.494444444444447,0.72,6.5044,200.0,15.826300000000002,1012.27
46447,-4.027777777777778,-8.416666666666666,0.98,11.0768,323.0,2.0608,1026.82
66357,13.894444444444442,13.894444444444442,0.93,4.4758,203.0,10.948,1013.59
93354,13.883333333333336,13.883333333333336,0.71,10.722600000000002,172.0,16.1,1017.18
2195,12.333333333333336,12.333333333333336,0.66,20.447,149.0,9.982,1014.82
54172,-11.166666666666666,-16.766666666666666,0.8,10.3845,204.0,14.9569,1024.06
14153,7.222222222222222,5.727777777777779,0.93,8.1466,242.0,11.2056,1006.67
87277,20.04444444444444,20.04444444444444,0.45,10.6904,339.0,10.2557,1014.33
63770,2.7500000000000018,0.5277777777777793,1.0,7.9373,319.0,2.5277000000000003,0.0
94739,6.266666666666668,3.638888888888888,0.79,12.9766,180.0,9.0965,1018.64
89907,8.77222222222222,4.844444444444444,0.84,32.071200000000005,150.0,9.9015,995.14
5320,5.172222222222223,3.583333333333335,0.74,7.148400000000001,259.0,10.4167,1019.12
3793,18.177777777777777,18.177777777777777,0.7,6.166300000000001,331.0,15.826300000000002,1022.35
14698,19.02777777777778,19.02777777777778,0.47,15.649200000000002,341.0,10.4006,1015.25
6108,16.016666666666666,16.016666666666666,0.67,15.3111,150.0,11.27,1021.52
67985,12.783333333333331,12.783333333333331,0.89,2.8014,352.0,4.1699,1021.9
56035,-2.7777777777777777,-2.7777777777777777,0.84,4.008900000000001,43.0,7.5348,1032.58
50661,0.1722222222222235,-2.0722222222222224,0.93,6.681500000000001,293.0,0.8372,1027.64
79467,2.805555555555554,2.805555555555554,1.0,3.22,100.0,0.6118,1019.81
944,22.10555555555556,22.10555555555556,0.81,14.49,168.0,9.8371,1012.81
77635,13.672222222222222,13.672222222222222,0.96,5.796,156.0,5.7316,1013.24
68271,13.622222222222224,13.622222222222224,0.61,26.1947,141.0,15.3111,1001.09
75096,10.372222222222224,10.372222222222224,0.89,3.1717,8.0,15.1823,1013.44
32050,7.777777777777778,4.033333333333332,0.96,25.76,110.0,6.118,990.9
86861,11.155555555555557,11.155555555555557,1.0,1.7388,351.0,0.1449,1013.88
5835,11.08888888888889,11.08888888888889,0.71,17.114300000000004,130.0,15.8746,1014.08
93289,8.722222222222223,7.105555555555555,0.9,10.0786,194.0,13.894300000000005,1011.21
4582,22.25,22.25,0.8,3.5259,254.0,15.826300000000002,1016.7
72695,8.216666666666665,5.894444444444444,0.81,13.8138,159.0,14.49,1013.01
37760,3.9611111111111126,-2.494444444444444,0.89,46.207,320.0,8.05,1003.68
55626,2.7777777777777777,-2.572222222222221,0.76,27.37,290.0,11.27,1015.1
19226,6.694444444444443,3.572222222222222,0.93,17.066,129.0,6.9874,1010.13
63288,5.416666666666667,1.1166666666666656,0.74,24.5042,150.0,14.9086,1010.42
53519,17.15,17.15,0.6,2.3184,10.0,14.9569,1016.66
65942,31.061111111111103,30.07222222222222,0.33,6.7942,359.0,10.3523,1016.22
69950,11.199999999999998,11.199999999999998,0.86,2.5760000000000005,288.0,6.9713,1015.24
61182,12.13888888888889,12.13888888888889,1.0,0.0,0.0,0.8372,1020.21
23256,5.350000000000001,2.7888888888888905,0.68,11.511500000000002,354.0,14.9569,1011.41
63389,-3.805555555555556,-8.127777777777776,0.84,11.0124,351.0,16.1,1036.84
64829,2.805555555555554,0.5833333333333317,0.89,7.953400000000001,193.0,7.2772,1017.09
84973,23.86666666666666,23.86666666666666,0.35,7.889000000000001,113.0,15.552600000000002,1014.17
87068,16.644444444444446,16.644444444444446,0.79,12.9444,142.0,12.1233,1018.14
36392,11.97777777777778,11.97777777777778,0.87,17.5007,272.0,11.4471,1007.79
4906,12.755555555555556,12.755555555555556,0.77,10.948,22.0,11.125100000000002,1014.78
43812,21.9,21.9,0.77,5.184200000000001,80.0,10.0464,1012.29
26765,6.805555555555555,3.95,0.86,15.295000000000002,140.0,15.150100000000002,1023.57
37841,-2.766666666666667,-6.388888888888889,0.85,9.3058,43.0,4.0733,1026.63
2437,11.022222222222224,11.022222222222224,0.66,19.529300000000003,182.0,10.3523,1011.78
64646,2.7999999999999994,0.6777777777777771,0.95,7.5992,201.0,8.8872,1010.39
9874,30.95555555555556,32.261111111111106,0.48,16.985500000000002,150.0,9.982,1015.37
75187,20.32777777777778,20.32777777777778,0.69,3.22,330.0,16.1,1017.86
23159,7.272222222222224,4.7111111111111095,0.6,14.007,198.0,15.826300000000002,1017.99
82555,19.01111111111111,19.01111111111111,0.83,3.1717,132.0,16.1,1021.88
88024,18.911111111111115,18.911111111111115,0.35,10.7548,240.0,16.1,1010.8
93600,15.344444444444443,15.344444444444443,0.88,6.1824,107.0,15.697500000000002,1005.43
64946,0.6388888888888881,-3.483333333333333,0.99,14.329,359.0,5.216400000000001,1016.47
57333,27.77777777777778,28.14444444444444,0.49,10.7548,170.0,9.982,0.0
17875,21.016666666666666,21.016666666666666,0.53,16.261,117.0,9.982,999.31
64091,6.161111111111113,4.588888888888888,0.79,7.695800000000001,188.0,11.27,1028.18
16163,15.0,15.0,0.67,10.7709,233.0,8.1305,1019.52
4026,25.06666666666667,25.06666666666667,0.69,24.955,350.0,11.125100000000002,1017.1
96123,7.594444444444445,7.594444444444445,1.0,4.83,160.0,6.295100000000001,1026.93
6696,8.072222222222223,6.655555555555554,0.84,8.4686,204.0,9.982,1019.29
47062,0.5111111111111121,-4.127777777777777,0.81,17.066,9.0,9.499,1025.18
15169,10.305555555555554,10.305555555555554,0.87,6.810300000000001,265.0,11.3183,1012.31
59243,6.038888888888888,2.3888888888888875,1.0,20.0606,131.0,0.966,1022.78
34506,20.0,20.0,0.61,30.590000000000003,150.0,6.118,1014.2
17722,10.944444444444446,10.944444444444446,0.77,26.033700000000003,320.0,8.1949,1009.56
64341,-0.6277777777777772,-5.549999999999999,0.78,17.0982,310.0,15.826300000000002,1013.97
27255,32.22222222222222,30.83888888888889,0.28,9.66,80.0,9.982,1015.4
23087,0.5333333333333338,-3.594444444444444,0.78,14.2485,271.0,14.9086,1003.58
24173,7.088888888888888,5.005555555555555,0.72,10.8675,168.0,9.982,1032.68
44279,15.650000000000002,15.650000000000002,0.46,12.6385,148.0,14.9569,1015.99
29318,-5.0,-5.0,0.84,4.83,90.0,1.932,1028.5
8855,9.055555555555554,9.055555555555554,0.71,3.381,187.0,14.9569,1023.32
7662,9.055555555555554,7.894444444444446,1.0,8.0822,159.0,4.9427,1013.96
19823,-2.8777777777777778,-5.322222222222221,0.88,6.021400000000001,229.0,9.5473,1038.57
10409,-2.6111111111111107,-4.811111111111111,0.92,5.554500000000001,14.0,4.0733,1028.72
7247,2.105555555555555,0.294444444444445,0.92,6.327300000000001,181.0,6.118,1025.9
22306,29.95555555555556,30.427777777777774,0.46,15.681400000000002,192.0,9.982,1017.94
68182,4.911111111111113,4.911111111111113,0.96,0.0,0.0,0.322,1025.01
42712,10.055555555555555,10.055555555555555,0.51,19.964,301.0,11.3988,1025.91
26156,23.86666666666666,23.86666666666666,0.49,10.626,150.0,10.3523,1011.93
36592,0.9833333333333352,-4.061111111111111,0.68,20.5919,312.0,11.3988,1019.34
16889,16.238888888888887,16.238888888888887,0.63,19.0624,318.0,11.0768,1012.59
48418,27.71111111111111,28.1,0.5,7.969500000000001,219.0,9.982,1015.67
12567,32.916666666666664,31.494444444444444,0.27,12.4775,149.0,9.982,1021.04
